V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,Class
0.0,66.0,14313.0,0.0,8.0,0.0,66264.0,4241.0,66.0,0.0,66.0,0.0,0.0,14313.0,14.0,29.0,17.0,4.0,0.0,1
0.0,530.0,14313.0,0.0,-8.0,0.0,0.0,0.0,66.0,0.0,224.0,224.0,181829.0,66264.0,19.0,1.0,16.0,3.0,-8283.0,1
1035.0,4241.0,14313.0,0.0,8.0,0.0,4241.0,4241.0,0.0,14313.0,66.0,66.0,0.0,0.0,22.0,2.0,0.0,4.0,-4241.0,1
0.0,8283.0,14313.0,0.0,8.0,0.0,181829.0,4241.0,66.0,14313.0,66.0,66.0,0.0,0.0,36.0,31.0,0.0,4.0,-8283.0,0
0.0,4241.0,14313.0,0.0,8.0,8283.0,22729.0,4241.0,0.0,14313.0,530.0,0.0,0.0,530.0,1041.0,10.0,28.0,29.0,-8283.0,1
1035.0,8283.0,14313.0,0.0,8.0,8283.0,14313.0,4241.0,0.0,14313.0,66.0,66.0,0.0,0.0,22.0,458.0,0.0,4.0,-4241.0,1
1363.0,36804.0,36804.0,-72.0,21.0,0.0,0.0,10905.0,0.0,0.0,7305.0,7305.0,0.0,0.0,2644.0,321.0,0.0,11.0,-21299.0,1
0.0,10905.0,36804.0,0.0,21.0,4600.0,170388.0,10905.0,0.0,0.0,170.0,170.0,0.0,0.0,8039.0,153.0,0.0,10.0,0.0,1
0.0,66.0,14313.0,129.0,8.0,8.0,22729.0,-14313.0,0.0,14313.0,66.0,66.0,0.0,66264.0,14.0,0.0,21.0,4.0,0.0,1
1363.0,36804.0,36804.0,-72.0,21.0,0.0,0.0,10905.0,0.0,0.0,7305.0,7305.0,4600.0,4600.0,1050.0,235.0,0.0,10.0,0.0,1
0.0,530.0,14313.0,8.0,-8.0,0.0,0.0,4241.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,15.0,3.0,0.0,0
0.0,530.0,14313.0,8.0,8.0,1789.0,22729.0,4241.0,0.0,14313.0,66.0,66.0,0.0,66264.0,9.0,2.0,23.0,4.0,0.0,0
0.0,4241.0,14313.0,0.0,-8.0,1789.0,0.0,4241.0,0.0,14313.0,66.0,66.0,0.0,14313.0,29.0,4.0,22.0,4.0,0.0,1
0.0,66.0,14313.0,0.0,8.0,0.0,181829.0,-66.0,0.0,14313.0,66.0,66.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0
0.0,4241.0,14313.0,0.0,-8.0,0.0,0.0,4241.0,0.0,14313.0,2841.0,2841.0,0.0,0.0,5.0,10.0,0.0,4.0,-8283.0,0
0.0,8283.0,14313.0,0.0,8.0,1789.0,22729.0,4241.0,0.0,14313.0,66.0,66.0,0.0,66264.0,35.0,5.0,22.0,4.0,0.0,0
4600.0,10905.0,36804.0,0.0,21.0,21299.0,36804.0,10905.0,0.0,0.0,0.0,0.0,0.0,170.0,696.0,714.0,65.0,63.0,-21299.0,1
0.0,4241.0,14313.0,0.0,8.0,8283.0,0.0,4241.0,66.0,14313.0,66.0,66.0,0.0,0.0,0.0,28.0,0.0,3.0,0.0,0
66.0,4241.0,14313.0,0.0,8.0,1789.0,181829.0,4241.0,1789.0,0.0,66.0,66.0,0.0,0.0,12.0,96.0,20.0,4.0,0.0,1
0.0,14313.0,14313.0,-66.0,8.0,22729.0,0.0,-1789.0,0.0,0.0,0.0,0.0,181829.0,181829.0,11.0,6.0,25.0,31.0,-8283.0,1
0.0,530.0,14313.0,-66.0,8.0,0.0,0.0,-66.0,0.0,530.0,224.0,0.0,0.0,66264.0,188.0,1.0,18.0,5.0,-8283.0,1
0.0,4241.0,14313.0,0.0,8.0,1789.0,22729.0,4241.0,0.0,530.0,66.0,66.0,0.0,530.0,4664.0,10.0,22.0,3.0,0.0,1
0.0,-1789.0,14313.0,0.0,8.0,0.0,22729.0,-1789.0,0.0,530.0,0.0,0.0,14313.0,14313.0,42.0,6.0,19.0,4.0,-8283.0,0
0.0,530.0,14313.0,-28.0,8.0,0.0,181829.0,4241.0,0.0,0.0,66.0,0.0,0.0,-66.0,13.0,12.0,14.0,4.0,0.0,1
0.0,0.0,14313.0,66.0,8.0,66.0,0.0,-66.0,0.0,4241.0,66.0,0.0,181829.0,271418.0,19.0,1.0,30.0,3.0,0.0,0
66.0,-14313.0,14313.0,0.0,-8.0,8.0,22729.0,4241.0,1789.0,0.0,0.0,0.0,0.0,-66.0,312.0,77.0,17.0,3.0,-8283.0,1
0.0,14313.0,14313.0,0.0,8.0,0.0,14313.0,4241.0,66.0,0.0,66.0,66.0,0.0,0.0,41.0,20.0,16.0,4.0,0.0,1
10905.0,36804.0,-1363107.0,-333.0,21.0,0.0,21299.0,10905.0,0.0,0.0,170.0,170.0,0.0,0.0,3135147.0,0.0,0.0,13.0,-21299.0,1
1035.0,14313.0,14313.0,0.0,8.0,8283.0,66264.0,4241.0,8283.0,14313.0,66.0,66.0,0.0,14313.0,377.0,33.0,30.0,26.0,0.0,1
0.0,4241.0,14313.0,28.0,8.0,0.0,66264.0,4241.0,0.0,0.0,0.0,0.0,0.0,-66.0,28.0,6.0,13.0,4.0,0.0,0
0.0,1363.0,36804.0,72.0,21.0,4600.0,0.0,-4600.0,0.0,0.0,170.0,170.0,0.0,0.0,0.0,6.0,0.0,64.0,0.0,0
0.0,10905.0,36804.0,0.0,21.0,4600.0,0.0,10905.0,0.0,0.0,170.0,170.0,0.0,0.0,295.0,12.0,0.0,65.0,0.0,1
0.0,10905.0,36804.0,170.0,21.0,0.0,0.0,-4600.0,0.0,0.0,0.0,0.0,4600.0,4600.0,2244.0,14.0,47.0,10.0,0.0,1
0.0,-14313.0,14313.0,0.0,8.0,0.0,0.0,-14313.0,0.0,0.0,0.0,0.0,-66.0,-66.0,22.0,3.0,14.0,5.0,-8283.0,0
0.0,10905.0,36804.0,21.0,21.0,0.0,0.0,10905.0,0.0,0.0,170.0,170.0,0.0,0.0,277.0,4.0,0.0,9.0,0.0,1
0.0,10905.0,36804.0,0.0,21.0,4600.0,0.0,0.0,0.0,0.0,7305.0,7305.0,0.0,0.0,383.0,5.0,0.0,9.0,0.0,1
66.0,4241.0,14313.0,0.0,8.0,8283.0,181829.0,4241.0,66.0,14313.0,66.0,66.0,0.0,0.0,29.0,126.0,0.0,3.0,-8283.0,0
0.0,36804.0,36804.0,0.0,21.0,4600.0,467546.0,-21299.0,0.0,0.0,170.0,170.0,0.0,0.0,4.0,1.0,0.0,69.0,0.0,1
1035.0,4241.0,14313.0,0.0,8.0,1789.0,0.0,4241.0,8283.0,14313.0,66.0,66.0,0.0,0.0,20.0,18.0,0.0,3.0,-8283.0,0
1035.0,4241.0,14313.0,0.0,8.0,1789.0,14313.0,4241.0,0.0,14313.0,66.0,66.0,0.0,0.0,8.0,48.0,0.0,4.0,-4241.0,0
1035.0,14313.0,14313.0,0.0,8.0,1789.0,14313.0,4241.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,749.0,21.0,3.0,-4241.0,1
10905.0,36804.0,36804.0,21.0,21.0,4600.0,10905.0,10905.0,0.0,0.0,170.0,170.0,0.0,0.0,0.0,71.0,0.0,9.0,0.0,1
0.0,14313.0,14313.0,0.0,-8.0,0.0,22729.0,4241.0,0.0,0.0,2841.0,2841.0,181829.0,181829.0,33.0,6.0,15.0,5.0,-8283.0,1
1035.0,530.0,14313.0,0.0,8.0,1789.0,4241.0,4241.0,0.0,0.0,66.0,66.0,0.0,0.0,4.0,23.0,18.0,4.0,-4241.0,1
0.0,530.0,14313.0,66.0,-8.0,8283.0,0.0,4241.0,0.0,14313.0,2841.0,2841.0,530.0,14313.0,74.0,6.0,33.0,4.0,0.0,1
0.0,-14313.0,14313.0,-8.0,8.0,0.0,181829.0,4241.0,66.0,530.0,0.0,0.0,0.0,530.0,8.0,6.0,20.0,5.0,-8283.0,0
0.0,4241.0,14313.0,0.0,8.0,1789.0,0.0,4241.0,0.0,14313.0,66.0,66.0,0.0,0.0,19.0,8.0,0.0,24.0,0.0,0
0.0,-14313.0,14313.0,28.0,8.0,0.0,0.0,-14313.0,0.0,0.0,0.0,0.0,271418.0,271418.0,3.0,0.0,21.0,4.0,0.0,0
1035.0,14313.0,14313.0,0.0,8.0,0.0,14313.0,4241.0,0.0,14313.0,66.0,66.0,0.0,0.0,82.0,6.0,0.0,19.0,-4241.0,1
1363.0,10905.0,36804.0,72.0,21.0,4600.0,10905.0,10905.0,0.0,0.0,170.0,170.0,0.0,0.0,1123.0,197.0,0.0,7.0,0.0,1
0.0,-14313.0,14313.0,0.0,8.0,8.0,0.0,4241.0,0.0,530.0,0.0,0.0,0.0,530.0,12.0,1074.0,22.0,3.0,-8283.0,1
0.0,10905.0,36804.0,72.0,21.0,4600.0,0.0,-170.0,0.0,0.0,170.0,170.0,0.0,0.0,492.0,2.0,0.0,10.0,0.0,1
0.0,4241.0,14313.0,0.0,8.0,0.0,22729.0,4241.0,66.0,0.0,0.0,0.0,66264.0,66264.0,87.0,27.0,12.0,5.0,-8283.0,1
0.0,530.0,14313.0,0.0,-8.0,0.0,22729.0,0.0,0.0,530.0,0.0,0.0,0.0,14313.0,7.0,2.0,18.0,4.0,-8283.0,0
10905.0,36804.0,36804.0,333.0,-21.0,4600.0,0.0,10905.0,0.0,0.0,170.0,170.0,0.0,0.0,0.0,51.0,0.0,9.0,-21299.0,1
0.0,-14313.0,14313.0,0.0,8.0,0.0,0.0,-14313.0,0.0,530.0,0.0,0.0,14313.0,66264.0,2.0,0.0,25.0,5.0,-8283.0,0
4600.0,10905.0,36804.0,0.0,21.0,0.0,170388.0,10905.0,0.0,0.0,0.0,0.0,0.0,-21.0,1868.0,5437.0,37.0,8.0,-21299.0,1
21299.0,21299.0,36804.0,0.0,21.0,58443.0,36804.0,10905.0,0.0,0.0,170.0,170.0,0.0,0.0,0.0,2154.0,0.0,7.0,-10905.0,1
1035.0,4241.0,14313.0,0.0,8.0,1789.0,4241.0,4241.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,61.0,18.0,21.0,-4241.0,0
0.0,14313.0,14313.0,-28.0,8.0,22729.0,0.0,0.0,0.0,530.0,0.0,0.0,0.0,530.0,23.0,13.0,26.0,32.0,-8283.0,1
1035.0,8283.0,14313.0,0.0,8.0,1789.0,4241.0,4241.0,8283.0,4241.0,0.0,0.0,0.0,0.0,19.0,96.0,22.0,4.0,0.0,0
0.0,8283.0,14313.0,-66.0,8.0,1789.0,0.0,4241.0,66.0,0.0,66.0,0.0,0.0,530.0,50.0,5.0,18.0,3.0,-8283.0,0
0.0,8283.0,14313.0,0.0,8.0,1789.0,0.0,4241.0,0.0,14313.0,66.0,66.0,0.0,0.0,33.0,3.0,0.0,4.0,0.0,0
0.0,66.0,14313.0,0.0,8.0,8.0,66264.0,4241.0,0.0,14313.0,66.0,66.0,0.0,0.0,0.0,13.0,0.0,4.0,0.0,1
0.0,1363.0,36804.0,0.0,21.0,4600.0,58443.0,-4600.0,0.0,0.0,0.0,0.0,0.0,21299.0,828.0,9.0,53.0,55.0,0.0,1
0.0,14313.0,14313.0,0.0,8.0,1789.0,0.0,4241.0,66.0,14313.0,66.0,66.0,0.0,0.0,20.0,42.0,0.0,27.0,0.0,0
0.0,21299.0,36804.0,21.0,21.0,58443.0,0.0,10905.0,0.0,0.0,170.0,170.0,0.0,0.0,229179.0,145.0,0.0,8.0,0.0,1
1035.0,8283.0,14313.0,0.0,8.0,1789.0,181829.0,4241.0,8283.0,14313.0,66.0,66.0,0.0,0.0,146.0,10.0,0.0,4.0,0.0,1
1035.0,14313.0,14313.0,0.0,-8.0,0.0,4241.0,4241.0,0.0,14313.0,66.0,66.0,0.0,0.0,179.0,2.0,0.0,4.0,-4241.0,1
1035.0,14313.0,14313.0,0.0,8.0,1789.0,66264.0,4241.0,8283.0,14313.0,66.0,66.0,0.0,0.0,4645.0,33.0,0.0,3.0,0.0,1
0.0,4241.0,14313.0,0.0,8.0,8283.0,66264.0,4241.0,66.0,530.0,66.0,66.0,0.0,530.0,8299.0,37.0,22.0,3.0,0.0,1
0.0,8283.0,14313.0,-66.0,8.0,1789.0,0.0,4241.0,0.0,530.0,66.0,66.0,0.0,14313.0,41.0,8.0,21.0,4.0,0.0,0
0.0,0.0,36804.0,0.0,21.0,170.0,0.0,0.0,0.0,0.0,7305.0,7305.0,170.0,4600.0,867.0,4.0,87.0,10.0,0.0,1
0.0,14313.0,-530113.0,0.0,-8.0,0.0,22729.0,-66.0,0.0,14313.0,2841.0,2841.0,0.0,0.0,11.0,1.0,0.0,5.0,-8283.0,0
530.0,14313.0,14313.0,0.0,8.0,1789.0,22729.0,4241.0,8283.0,14313.0,66.0,66.0,0.0,0.0,317.0,1461.0,0.0,3.0,0.0,1
21299.0,36804.0,36804.0,0.0,21.0,21299.0,0.0,10905.0,0.0,0.0,170.0,170.0,0.0,0.0,469.0,346.0,0.0,9.0,0.0,1
1035.0,530.0,14313.0,0.0,8.0,0.0,4241.0,4241.0,0.0,0.0,0.0,0.0,530.0,14313.0,11960.0,130.0,19.0,4.0,-4241.0,1
1035.0,14313.0,14313.0,0.0,8.0,8283.0,0.0,4241.0,8283.0,14313.0,66.0,66.0,0.0,0.0,6306.0,21.0,0.0,4.0,0.0,1
0.0,14313.0,14313.0,0.0,8.0,1789.0,181829.0,4241.0,1789.0,14313.0,66.0,66.0,0.0,0.0,31.0,52.0,0.0,3.0,0.0,1
1035.0,14313.0,14313.0,0.0,8.0,0.0,4241.0,4241.0,0.0,14313.0,224.0,0.0,0.0,530.0,37.0,6.0,21.0,19.0,-4241.0,1
0.0,-1789.0,14313.0,28.0,-8.0,8.0,22729.0,-14313.0,0.0,530.0,66.0,66.0,0.0,66264.0,2.0,1.0,20.0,4.0,-8283.0,0
0.0,36804.0,36804.0,-170.0,21.0,0.0,0.0,10905.0,0.0,0.0,0.0,0.0,0.0,0.0,1418.0,45.0,49.0,10.0,-21299.0,1
530.0,14313.0,14313.0,0.0,-8.0,1789.0,66264.0,4241.0,1789.0,4241.0,530.0,0.0,0.0,14313.0,448.0,2064.0,21.0,3.0,0.0,1
0.0,170.0,36804.0,21.0,21.0,0.0,0.0,10905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,39.0,0.0,0
0.0,530.0,14313.0,0.0,8.0,1789.0,66264.0,4241.0,0.0,0.0,66.0,66.0,0.0,0.0,3.0,2.0,18.0,4.0,-8283.0,0
0.0,-14313.0,14313.0,0.0,8.0,0.0,181829.0,4241.0,8283.0,0.0,0.0,0.0,181829.0,181829.0,42.0,5.0,19.0,5.0,-8283.0,0
0.0,4241.0,14313.0,0.0,8.0,8283.0,0.0,4241.0,0.0,0.0,66.0,66.0,0.0,66264.0,287.0,5.0,22.0,4.0,0.0,0
0.0,36804.0,36804.0,-170.0,21.0,0.0,0.0,10905.0,0.0,0.0,7305.0,7305.0,0.0,0.0,1164.0,73.0,0.0,9.0,0.0,1
1035.0,8283.0,14313.0,0.0,-8.0,22729.0,14313.0,4241.0,8283.0,14313.0,66.0,66.0,0.0,0.0,250.0,346.0,0.0,3.0,0.0,0
0.0,0.0,14313.0,66.0,8.0,0.0,181829.0,-14313.0,0.0,0.0,0.0,0.0,530.0,-66.0,514.0,6.0,15.0,4.0,-8283.0,1
1035.0,530.0,14313.0,0.0,-8.0,0.0,14313.0,4241.0,66.0,0.0,0.0,0.0,14313.0,14313.0,5.0,70.0,13.0,4.0,-4241.0,0
0.0,1363.0,36804.0,21.0,21.0,4600.0,0.0,-170.0,0.0,0.0,1363.0,575.0,170.0,4600.0,0.0,6.0,60.0,58.0,0.0,1
0.0,14313.0,14313.0,0.0,8.0,0.0,66264.0,4241.0,66.0,14313.0,66.0,66.0,0.0,0.0,0.0,14.0,0.0,4.0,0.0,1
0.0,14313.0,14313.0,8.0,8.0,0.0,0.0,4241.0,0.0,14313.0,66.0,66.0,0.0,0.0,243.0,5.0,0.0,5.0,0.0,0
1035.0,14313.0,14313.0,0.0,8.0,1789.0,14313.0,4241.0,8283.0,0.0,66.0,66.0,0.0,0.0,883.0,3.0,19.0,4.0,0.0,1
0.0,0.0,14313.0,-28.0,8.0,8.0,0.0,4241.0,0.0,14313.0,0.0,0.0,0.0,181829.0,2.0,1.0,25.0,4.0,-8283.0,0
0.0,14313.0,14313.0,66.0,8.0,8283.0,22729.0,4241.0,66.0,14313.0,66.0,66.0,0.0,0.0,98.0,69.0,0.0,4.0,0.0,0
0.0,530.0,14313.0,0.0,8.0,1789.0,181829.0,4241.0,0.0,4241.0,66.0,66.0,0.0,530.0,4.0,1.0,21.0,4.0,0.0,1
0.0,1363.0,36804.0,21.0,21.0,0.0,0.0,10905.0,0.0,0.0,0.0,0.0,0.0,-21.0,0.0,21.0,41.0,44.0,0.0,1
0.0,10905.0,36804.0,72.0,21.0,21299.0,0.0,10905.0,0.0,0.0,170.0,170.0,0.0,0.0,11560.0,15.0,0.0,13.0,0.0,1
0.0,4241.0,14313.0,28.0,-8.0,0.0,181829.0,4241.0,0.0,0.0,2841.0,2841.0,66264.0,530.0,6.0,2.0,14.0,4.0,-8283.0,0
0.0,8283.0,14313.0,66.0,-8.0,0.0,0.0,4241.0,0.0,0.0,224.0,0.0,0.0,530.0,25.0,11.0,18.0,3.0,0.0,1
0.0,530.0,14313.0,28.0,-8.0,1789.0,0.0,0.0,0.0,530.0,66.0,66.0,0.0,66264.0,9.0,1.0,21.0,4.0,0.0,0
0.0,530.0,14313.0,0.0,8.0,0.0,22729.0,0.0,0.0,0.0,0.0,0.0,66264.0,66264.0,29.0,2.0,18.0,4.0,0.0,1
224.0,8283.0,14313.0,0.0,8.0,8283.0,181829.0,4241.0,1789.0,14313.0,66.0,66.0,0.0,0.0,10644.0,449.0,0.0,4.0,0.0,1
21299.0,36804.0,36804.0,0.0,21.0,4600.0,467546.0,10905.0,0.0,0.0,170.0,170.0,0.0,0.0,4768.0,25.0,0.0,11.0,0.0,1
0.0,36804.0,36804.0,-72.0,21.0,0.0,10905.0,10905.0,0.0,0.0,7305.0,7305.0,0.0,0.0,498.0,65.0,0.0,11.0,0.0,1
0.0,66.0,14313.0,0.0,8.0,8.0,66264.0,4241.0,0.0,0.0,0.0,0.0,0.0,530.0,578.0,13.0,17.0,4.0,0.0,0
21299.0,36804.0,36804.0,0.0,21.0,58443.0,467546.0,10905.0,0.0,0.0,170.0,170.0,0.0,0.0,0.0,980.0,0.0,67.0,0.0,1
0.0,4241.0,14313.0,-129.0,8.0,8283.0,0.0,4241.0,66.0,14313.0,2841.0,1035.0,271418.0,271418.0,672.0,7079.0,29.0,4.0,-8283.0,0
21299.0,36804.0,36804.0,0.0,21.0,0.0,36804.0,10905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,51.0,10.0,0.0,1
0.0,-14313.0,14313.0,0.0,8.0,0.0,22729.0,-14313.0,0.0,530.0,0.0,0.0,181829.0,271418.0,94.0,2.0,22.0,5.0,-8283.0,0
1035.0,8283.0,14313.0,0.0,8.0,8283.0,14313.0,4241.0,66.0,4241.0,66.0,66.0,0.0,530.0,8330.0,93.0,24.0,3.0,-4241.0,1
0.0,-14313.0,14313.0,0.0,8.0,8.0,0.0,4241.0,0.0,0.0,0.0,0.0,66264.0,66264.0,10.0,17.0,20.0,4.0,-8283.0,1
0.0,10905.0,36804.0,333.0,21.0,0.0,0.0,10905.0,0.0,0.0,170.0,170.0,0.0,0.0,28.0,2.0,0.0,11.0,0.0,0
0.0,8283.0,14313.0,8.0,8.0,0.0,8283.0,4241.0,0.0,14313.0,66.0,66.0,0.0,0.0,30.0,2.0,0.0,18.0,0.0,1
0.0,8283.0,14313.0,0.0,8.0,1789.0,0.0,4241.0,0.0,14313.0,66.0,66.0,0.0,0.0,17.0,5.0,0.0,4.0,0.0,0
0.0,14313.0,14313.0,0.0,8.0,0.0,0.0,4241.0,66.0,14313.0,66.0,66.0,0.0,0.0,495.0,14.0,0.0,17.0,0.0,1
0.0,8283.0,14313.0,0.0,8.0,1789.0,66264.0,4241.0,66.0,14313.0,66.0,66.0,0.0,0.0,1663.0,27.0,0.0,4.0,0.0,1
0.0,21299.0,36804.0,-333.0,21.0,0.0,0.0,10905.0,0.0,0.0,7305.0,7305.0,4600.0,21299.0,332.0,53.0,0.0,10.0,-21299.0,1
1035.0,8283.0,14313.0,0.0,8.0,1789.0,8283.0,4241.0,8283.0,530.0,66.0,66.0,0.0,530.0,11.0,5.0,21.0,4.0,0.0,1
0.0,66.0,14313.0,0.0,8.0,66.0,22729.0,0.0,0.0,530.0,66.0,66.0,0.0,66264.0,48.0,2.0,23.0,4.0,0.0,0
1035.0,14313.0,14313.0,0.0,8.0,8283.0,66264.0,4241.0,8283.0,14313.0,66.0,66.0,0.0,0.0,265.0,81.0,0.0,25.0,0.0,1
0.0,10905.0,36804.0,0.0,21.0,0.0,0.0,10905.0,0.0,0.0,170.0,170.0,0.0,0.0,63.0,13.0,0.0,50.0,0.0,0
0.0,1363.0,36804.0,170.0,21.0,21299.0,0.0,10905.0,0.0,0.0,170.0,170.0,0.0,0.0,1544.0,15.0,0.0,8.0,-21299.0,1
0.0,14313.0,14313.0,28.0,-8.0,0.0,181829.0,4241.0,66.0,14313.0,66.0,0.0,0.0,530.0,81.0,22.0,19.0,4.0,0.0,0
0.0,14313.0,14313.0,0.0,8.0,0.0,8283.0,4241.0,66.0,14313.0,66.0,66.0,0.0,0.0,54.0,14.0,0.0,17.0,0.0,1
0.0,36804.0,36804.0,21.0,21.0,4600.0,10905.0,10905.0,0.0,0.0,170.0,170.0,0.0,0.0,0.0,63.0,0.0,54.0,0.0,1
0.0,-1789.0,14313.0,-28.0,8.0,0.0,0.0,4241.0,0.0,0.0,0.0,0.0,14313.0,66264.0,53.0,4.0,17.0,4.0,-8283.0,1
0.0,4241.0,14313.0,28.0,8.0,8283.0,0.0,4241.0,0.0,14313.0,66.0,66.0,0.0,0.0,119.0,11.0,0.0,29.0,0.0,0
1035.0,8283.0,14313.0,0.0,8.0,1789.0,4241.0,4241.0,1789.0,530.0,66.0,66.0,0.0,530.0,0.0,1885.0,27.0,3.0,-4241.0,1
0.0,21299.0,36804.0,0.0,21.0,0.0,170388.0,10905.0,0.0,0.0,170.0,170.0,0.0,0.0,416.0,29.0,0.0,44.0,0.0,1
0.0,-1789.0,14313.0,0.0,-8.0,8.0,0.0,-66.0,0.0,14313.0,1035.0,0.0,0.0,66264.0,6.0,1.0,26.0,4.0,-8283.0,0
0.0,4241.0,14313.0,0.0,8.0,1789.0,181829.0,4241.0,0.0,530.0,66.0,66.0,0.0,530.0,7.0,13.0,20.0,4.0,0.0,0
0.0,4241.0,14313.0,0.0,-8.0,0.0,181829.0,4241.0,0.0,0.0,2841.0,2841.0,14313.0,530.0,44.0,1.0,15.0,5.0,0.0,1
1035.0,0.0,14313.0,0.0,8.0,8.0,4241.0,4241.0,0.0,14313.0,66.0,66.0,0.0,0.0,106.0,31.0,0.0,4.0,-4241.0,1
0.0,4241.0,14313.0,0.0,8.0,8283.0,8283.0,4241.0,0.0,14313.0,66.0,66.0,0.0,0.0,38.0,7.0,0.0,3.0,0.0,0
10905.0,36804.0,36804.0,-170.0,21.0,0.0,0.0,10905.0,0.0,0.0,170.0,170.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1
1035.0,66.0,14313.0,0.0,8.0,8.0,4241.0,4241.0,66.0,0.0,0.0,0.0,0.0,530.0,8.0,227.0,20.0,4.0,-4241.0,1
0.0,-1789.0,14313.0,129.0,8.0,0.0,0.0,4241.0,0.0,0.0,66.0,0.0,181829.0,181829.0,15.0,1.0,18.0,4.0,-8283.0,1
1363.0,21299.0,36804.0,333.0,-21.0,21299.0,0.0,10905.0,0.0,0.0,170.0,170.0,0.0,0.0,3704.0,308.0,0.0,11.0,0.0,1
1035.0,14313.0,14313.0,0.0,8.0,1789.0,4241.0,4241.0,0.0,14313.0,66.0,66.0,0.0,14313.0,658.0,7.0,77.0,4.0,-4241.0,1
0.0,36804.0,36804.0,0.0,-21.0,4600.0,0.0,10905.0,0.0,0.0,170.0,170.0,0.0,0.0,4378.0,85.0,0.0,8.0,0.0,1
0.0,14313.0,14313.0,28.0,8.0,0.0,8283.0,4241.0,0.0,14313.0,66.0,66.0,0.0,0.0,3568.0,9.0,0.0,4.0,0.0,0
0.0,4241.0,14313.0,28.0,-8.0,1789.0,22729.0,0.0,0.0,14313.0,0.0,0.0,0.0,14313.0,34.0,7.0,22.0,4.0,-8283.0,0
0.0,170.0,36804.0,0.0,21.0,0.0,58443.0,10905.0,0.0,0.0,170.0,170.0,0.0,0.0,180.0,1.0,0.0,9.0,0.0,0
0.0,170.0,36804.0,72.0,21.0,21.0,0.0,-36804.0,0.0,0.0,170.0,170.0,0.0,0.0,42.0,1.0,0.0,10.0,0.0,1
0.0,10905.0,36804.0,0.0,21.0,4600.0,21299.0,10905.0,0.0,0.0,170.0,170.0,0.0,0.0,179.0,12.0,0.0,68.0,0.0,0
0.0,14313.0,14313.0,0.0,-8.0,0.0,22729.0,4241.0,0.0,0.0,2841.0,2841.0,14313.0,14313.0,42.0,6.0,15.0,5.0,-8283.0,1
0.0,0.0,14313.0,-28.0,8.0,8.0,0.0,-1789.0,66.0,0.0,0.0,0.0,66264.0,14313.0,50.0,10.0,24.0,4.0,-8283.0,0
0.0,-14313.0,14313.0,0.0,8.0,8.0,8283.0,4241.0,0.0,0.0,0.0,0.0,-66.0,-66.0,3.0,1.0,25.0,3.0,-8283.0,0
0.0,10905.0,36804.0,0.0,21.0,4600.0,0.0,0.0,0.0,0.0,170.0,170.0,0.0,0.0,0.0,6.0,0.0,58.0,0.0,1
0.0,4241.0,14313.0,8.0,8.0,1789.0,0.0,4241.0,0.0,0.0,66.0,66.0,0.0,0.0,898.0,2.0,18.0,4.0,0.0,1
21299.0,36804.0,36804.0,21.0,21.0,0.0,0.0,10905.0,0.0,0.0,170.0,170.0,0.0,0.0,0.0,4.0,0.0,58.0,0.0,1
530.0,8283.0,14313.0,8.0,8.0,22729.0,4241.0,4241.0,1789.0,14313.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1
0.0,14313.0,-530113.0,0.0,8.0,0.0,0.0,4241.0,0.0,530.0,2841.0,2841.0,66264.0,181829.0,50.0,6.0,14.0,4.0,-8283.0,0
0.0,14313.0,14313.0,28.0,8.0,1789.0,0.0,-14313.0,0.0,14313.0,66.0,66.0,0.0,530.0,2.0,0.0,24.0,23.0,0.0,0
0.0,10905.0,36804.0,72.0,-21.0,21299.0,0.0,10905.0,0.0,0.0,170.0,170.0,0.0,0.0,5683.0,29.0,0.0,9.0,0.0,1
0.0,0.0,14313.0,-66.0,8.0,0.0,22729.0,-14313.0,0.0,0.0,530.0,0.0,0.0,66264.0,3.0,0.0,17.0,4.0,-8283.0,0
0.0,0.0,14313.0,28.0,8.0,8.0,22729.0,4241.0,0.0,530.0,0.0,0.0,66264.0,66264.0,5162.0,4.0,23.0,4.0,0.0,1
1035.0,4241.0,-530113.0,0.0,-8.0,0.0,66264.0,4241.0,8283.0,0.0,0.0,0.0,-66.0,-66.0,215.0,137.0,16.0,5.0,-8283.0,1
1035.0,14313.0,14313.0,0.0,8.0,0.0,14313.0,4241.0,0.0,14313.0,66.0,66.0,0.0,0.0,15.0,3.0,0.0,4.0,-4241.0,1
0.0,530.0,14313.0,0.0,8.0,1789.0,22729.0,4241.0,0.0,14313.0,66.0,66.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1
0.0,4241.0,14313.0,0.0,8.0,0.0,66264.0,4241.0,0.0,530.0,66.0,0.0,0.0,530.0,0.0,9.0,18.0,4.0,0.0,1
