CP,S Ref Latitude,S Ref Longitude,bicycle_aadf,motorbike_aadf,car_aadf,bus_aadf,light_goods_vehicle_aadf,heavy_goods_vehicle_aadf
1202,55.92437861,-3.1089535180000003,23.2,48.0,5390.0,52.8,1317.0,306.4
1203,55.85077462,-2.324844761,1.0,6.0,598.0,5.0,161.2,97.4
1204,55.96990511,-2.7994323789999997,1.2,5.8,2178.6,35.0,449.6,168.2
1206,55.90860743,-4.403591902,17.8,8.6,11161.2,1222.4,1727.8,352.4
1209,57.44332514,-2.792325645,27.0,12.8,4569.4,68.8,683.6,100.2
1210,55.823156749999995,-3.6430448389999994,6.2,18.4,1376.0,1.0,357.0,178.2
1213,57.19314856,-2.251495009,7.4,15.8,16968.0,409.2,2734.2,1071.0
3000,53.38574162,-2.12965042,255.6,150.4,28048.2,316.6,4288.2,1286.4
6000,51.58752074,-0.23795279200000002,0.0,556.6,36525.6,411.4,7696.8,3606.8
6001,51.634687940000006,-0.26531507600000004,0.0,899.2,52209.4,635.0,12124.2,4674.2
6004,52.32970554999999,-1.145119703,0.0,217.6,64941.2,435.0,14072.8,18167.8
6005,52.70715351,-1.291899545,0.0,210.2,71799.4,227.8,14832.8,13235.2
6006,53.090618643999996,-1.3059371519999998,0.0,242.8,86028.6,278.2,17924.2,16390.4
6007,53.39853258000001,-1.309655266,0.0,223.0,87190.0,272.0,18947.6,12855.6
6009,53.760870739999994,-1.513814302,0.0,183.8,53914.8,206.8,9863.0,4125.2
6010,51.362070919999994,0.49073812400000005,0.0,541.6,71535.2,222.4,14811.4,8441.2
6012,51.2210011,-1.150116819,0.0,297.8,70237.0,290.2,11344.6,6071.0
6013,51.49406703,-0.432721583,0.0,1142.4,110139.0,975.2,16641.8,5661.6
6015,51.458207038,-1.2834427914000002,0.0,285.6,73838.6,440.4,11296.2,7514.6
6016,51.510544010000004,-2.157014857,0.0,281.0,59900.4,302.8,9081.8,7315.6
6017,52.417993409999994,-2.023481394,0.0,176.8,63531.2,118.6,13567.8,9606.0
6018,52.01141605,-2.12105813,0.0,120.2,57406.0,126.6,11081.8,9413.0
6019,51.90724048,-2.151710032,0.0,280.6,68807.0,250.4,10918.8,10491.0
6022,51.10596517,-2.9897945760000004,0.0,279.2,60079.4,270.6,9730.8,7583.8
6023,50.90096735,-3.370833261,0.0,172.6,45845.8,208.4,8048.4,5911.6
6024,52.47782732999999,-1.712953169,0.0,175.0,57070.0,189.4,13396.6,13827.2
6027,53.13488274,-2.3362677819999997,0.0,192.6,80175.0,348.6,15260.6,20119.4
6028,53.41316028,-2.537048107,0.0,381.6,116638.2,405.0,22557.8,22262.0
6029,53.51288971,-2.654047289,0.0,91.8,19098.0,45.4,4365.2,2018.4
6030,53.72773013999999,-2.6507850669999997,0.0,266.2,61249.2,214.4,13159.4,8865.8
6031,54.07844409,-2.771810414,0.0,384.25,52577.75,272.25,10353.5,7104.5
6033,54.92680339000001,-2.915724416,0.0,108.2,30664.8,117.0,7210.4,8779.0
6034,51.73334591,-0.347416632,0.0,159.0,20264.0,88.0,3917.0,1653.0
6035,53.56352510000001,-0.9989696840000001,0.0,114.8,39237.6,89.6,9200.2,10814.6
6036,51.30257907,0.454516689,0.0,743.4,88487.8,332.2,19466.6,14088.6
6037,51.10407073,-0.144552913,0.0,343.0,58245.4,236.0,11710.0,4277.0
6039,50.84006544,-1.0881722,0.0,399.4,90005.4,416.6,17204.8,11940.0
6040,50.88189458,-1.2835232779999999,0.0,785.0,91274.0,354.6,17305.6,6963.4
6042,51.62559957,-0.84137313,0.0,340.0,74961.4,612.0,12876.2,7417.2
6043,52.33358816,-1.188294518,0.0,19.2,7182.0,142.6,1527.8,923.6
6045,53.383918570000006,-3.0839368869999997,0.0,267.6,48699.4,153.0,9008.2,3641.0
6046,53.39596279,-2.248093531,0.0,230.2,72498.0,445.6,13235.2,5394.8
6047,53.38086632000001,-2.278673113,0.0,315.4,116519.4,501.6,15386.6,8212.8
6048,53.36287713,-2.4357355430000003,0.0,142.0,68170.8,165.6,8830.6,4090.0
6051,53.42378529,-2.571793263,0.0,188.8,70343.8,199.8,14604.2,11166.8
6053,53.54484031,-2.276128119,0.0,360.6,116781.0,392.6,25619.6,19472.2
6054,53.645894659999996,-1.9409665310000002,0.0,156.6,67668.8,199.6,15290.2,16464.2
6055,53.73155274,-1.6073739369999998,0.0,294.0,78368.4,220.0,18709.8,18918.6
6057,53.73676233,-0.8705427840000001,0.0,51.8,11722.8,54.8,2452.8,1975.8
6058,53.48262877,-2.375902521,0.0,353.8,100485.8,166.8,16408.4,8307.6
6059,53.421351222,-2.2898623797999997,0.0,311.6,102904.6,152.0,15674.6,6732.8
6061,53.54765815,-2.2580359619999997,0.0,307.6,87336.0,172.6,17095.0,6463.0
6063,53.76208625,-1.5995048980000002,0.0,152.8,38341.8,128.0,8833.6,2306.2
6065,54.60948692000001,-1.53464774,0.0,117.4,35462.2,217.0,4646.0,5467.4
6066,53.52809631,-1.186867136,0.0,223.6,54757.2,210.4,12133.4,14275.6
6066,53.52809631,-1.186867136,0.0,223.6,54757.2,210.4,12133.4,14275.6
6067,51.92021156,-0.22495605400000002,0.0,420.6,60070.4,101.6,11496.8,4445.0
6067,51.92021156,-0.22495605400000002,0.0,420.6,60070.4,101.6,11496.8,4445.0
6069,53.47310691,-2.2324234730000003,0.0,778.4,41513.8,337.2,8788.4,4387.0
6071,51.51822846,-0.009865919,62.0,1608.4,68062.2,456.0,15811.6,5256.6
6072,54.90869296000001,-1.5529626890000001,0.0,144.0,16423.2,33.8,4455.4,1729.8
6072,54.90869296000001,-1.5529626890000001,0.0,144.0,16423.2,33.8,4455.4,1729.8
6072,54.90869296000001,-1.5529626890000001,0.0,144.0,16423.2,33.8,4455.4,1729.8
6073,53.59172478000001,-2.1628234809999998,0.0,111.2,26156.4,109.6,5991.4,2067.4
6073,53.59172478000001,-2.1628234809999998,0.0,111.2,26156.4,109.6,5991.4,2067.4
6073,53.59172478000001,-2.1628234809999998,0.0,111.2,26156.4,109.6,5991.4,2067.4
6075,51.55660547,-0.11753935,2281.4,1713.0,21561.6,1482.2,4412.6,1310.4
6076,51.589078240000006,-0.204256905,99.4,1805.6,86655.6,438.6,17545.8,6383.8
6077,51.640848410000004,-0.256264113,46.8,795.8,45791.0,454.4,9236.8,3232.8
6078,51.75757338,-0.244671398,13.4,147.8,17018.0,124.6,2618.2,2283.2
6079,52.136027999999996,-0.29923986399999997,6.2,207.6,25300.2,146.0,6234.0,2811.2
6081,52.56296371,-0.378670725,0.0,175.0,32127.8,131.4,6085.0,5968.8
6082,52.65727281000001,-0.515641178,0.6,113.0,24355.4,80.6,5218.4,7044.8
6085,53.31298554999999,-1.0293055070000001,1.4,148.0,28517.4,146.2,6423.6,8558.6
6088,54.065902089999994,-1.3914464569999998,0.0,180.0,52283.8,234.4,11550.4,15039.2
6089,54.39499969,-1.660365801,0.0,182.0,32597.2,295.4,6097.6,7073.0
6091,55.14050752,-1.687796927,0.0,166.0,17827.75,91.25,2859.25,1542.5
6094,51.49761428000001,-0.08971587,1471.0,1024.6,7327.6,435.0,2452.8,428.4
6095,51.47538216,-0.028723795000000003,1339.4,1453.0,19610.6,1268.6,4115.4,1839.0
6096,51.47449974,0.023078427999999998,174.2,1377.2,24515.8,688.2,5182.2,2458.6
6097,51.44603092,0.157097994,12.4,1433.6,74170.0,495.6,17273.6,4082.4
6099,51.39337855,0.498706435,292.0,387.8,28736.6,389.8,4706.2,438.6
6102,51.28112768999999,1.067176481,93.2,202.0,23895.8,458.8,3220.6,566.6
6103,51.28071592,1.075323935,130.2,109.2,13985.2,491.6,2793.6,130.2
6105,51.16795893,1.2537191429999999,3.8,138.4,12689.6,154.8,2226.4,2022.8
6107,51.49986471,-0.09538493,3397.6,1556.2,7267.6,1328.2,2948.6,551.6
6108,51.48569593,-0.10893846800000002,5465.6,2481.0,13395.4,1130.6,4979.8,960.0
6109,51.46122126,-0.15313728199999999,1536.2,1136.4,16279.0,657.6,2995.4,1074.8
6111,51.45658934000001,-0.20226420399999995,1137.2,2254.4,29107.0,830.6,6684.6,1004.8
6118,50.81840816,-1.07865686,601.4,212.0,8990.8,490.4,1789.6,316.6
6119,51.513543299999995,-0.112685557,2935.4,1296.6,19781.6,2235.8,3460.4,660.8
6120,51.50622133,-0.14411338099999998,2233.4,3183.6,28253.8,2989.8,6089.0,1364.4
6121,51.49474235,-0.18635748300000002,510.0,1924.4,44383.0,979.0,6430.8,1334.8
6122,51.492475646,-0.2855559931999999,410.8,1012.2,34599.4,440.0,5264.0,1438.6
6123,51.47748069000001,-0.403049534,112.8,294.0,29316.2,706.4,3331.6,911.0
6124,51.48375312999999,-0.503645891,121.6,283.0,15000.8,303.4,2841.0,2139.0
6126,51.49462705999999,-0.8461222709999999,90.2,277.6,19464.0,41.8,2885.8,595.0
6127,51.45437155,-0.9435806870000001,162.6,196.8,20455.4,509.8,2985.8,619.0
6129,51.40862731,-1.340024067,68.2,122.8,15006.6,20.6,2529.8,342.8
6130,51.40821795000001,-1.6382177370000002,36.8,46.6,7161.0,41.2,1210.2,253.6
6132,51.44815812,-2.145288554,33.6,164.2,17167.8,129.6,2278.6,275.4
6133,51.385291089999996,-2.360641168,76.6,63.6,6534.8,67.4,1447.0,184.0
6134,51.420848017999994,-2.5034202504,62.0,644.4,20467.2,174.0,3893.2,1288.8
6139,52.69524492000001,-2.356551424,4.0,46.2,6085.0,4.0,1000.4,440.6
6140,52.677256390000004,-2.039891095,15.0,19.4,11426.8,34.6,3288.4,1446.8
6141,52.65551284000001,-1.8575968109999998,5.0,185.6,23831.2,108.6,5858.0,5023.2
6142,52.601719130000006,-1.632310689,54.6,165.0,19443.6,68.6,3842.2,2135.8
6144,52.370202899999995,-1.180030039,9.6,143.0,7536.2,16.8,2177.4,1569.8
6147,51.96059056,-0.637004265,2.2,89.2,12652.0,47.6,2542.8,926.6
6148,51.81111274999999,-0.40506575399999994,31.6,154.4,17941.0,113.2,3067.2,434.0
6149,51.73746992,-0.346542044,34.0,105.2,9405.4,74.6,1309.4,253.4
6150,51.613812159999995,-0.282721259,73.2,211.4,13955.8,306.2,1795.2,285.6
6151,51.568050899999996,-0.22889378600000002,314.0,413.3333333333333,10726.333333333334,113.0,1591.0,337.6666666666667
6152,51.51570518,-0.163905825,767.2,1246.2,23133.8,2614.6,5336.2,1205.4
6153,54.65021489000001,-2.741012285,48.6,62.4,7011.2,56.6,1585.6,485.0
6154,54.29081277,-2.76617549,16.4,129.4,21202.8,194.0,3486.4,827.2
6155,54.07956455,-2.8014722157499996,96.25,100.0,5158.75,119.0,892.75,170.75
6158,53.66580861,-2.63257691,95.2,295.4,28185.8,347.2,4007.6,638.6
6160,53.53189548,-2.426471584,184.8,172.2,14627.0,383.0,2868.4,671.2
6161,53.48729899999999,-2.278918761,278.8,443.2,30133.0,846.0,4724.6,1137.6
6163,53.4074299,-2.160162275,272.2,139.4,18318.4,1108.4,2776.0,849.4
6166,53.06413769999999,-1.486622965,50.8,97.2,7407.0,49.4,1333.0,978.2
6167,52.94726082,-1.482798193,126.4,82.0,11695.2,182.6,1432.0,162.2
6170,52.68446902000001,-1.125695586,127.4,178.2,22443.6,370.2,3694.6,747.4
6171,52.59414438,-1.069919215,93.2,124.8,25129.8,196.0,2507.0,618.6
6173,52.36374149999999,-0.66778137,2.6,88.6,13011.8,26.6,2463.2,831.0
6176,51.912454479999994,-0.425467248,101.8,112.6,16306.6,212.2,2059.2,327.4
6177,51.78778659000001,-0.343832862,165.2,148.4,12140.8,95.0,1914.4,315.6
6178,51.69555462999999,-0.240444924,0.0,380.8,95748.6,247.8,21898.6,18727.6
6179,55.03359492,-2.9674595189999997,0.0,57.4,3303.8,42.2,774.6,543.8
6181,52.39677836,0.239918425,10.0,122.0,12951.8,85.4,2643.2,1359.2
6185,51.82349262,-0.035387887,41.0,19.4,5574.0,32.4,884.6,127.2
6186,51.79372658999999,-0.029373081000000002,2.2,256.2,35745.0,126.0,7095.2,2326.8
6188,51.61122549,-0.086394253,152.0,608.2,26816.6,735.4,4837.2,881.8
6190,51.52322410000001,-0.077544509,5335.0,1835.8,13591.4,2644.2,3571.2,1298.0
6198,51.64872298,0.036608262,117.2,184.0,12056.6,38.4,2021.6,235.0
6199,51.60018043,0.019995651,201.2,353.8,16628.8,328.8,1795.8,343.0
6201,51.52687268,-0.026500551,2903.0,1857.6,27268.4,1550.0,5154.6,1301.6
6204,52.32932767999999,1.597244343,9.0,141.8,9671.4,77.8,2049.2,603.2
6206,52.06245111,1.2085295264,384.0,190.4,15526.0,343.0,1889.4,268.0
6208,51.891059029999994,0.839651241,1.0,437.0,75023.0,200.8,15248.8,6906.6
6209,51.803707710000005,0.6524745129999999,0.0,331.4,46399.4,105.8,10442.0,5970.8
6212,51.54690822,0.66958666,297.2,179.4,13865.2,366.4,2731.8,370.0
6213,51.53321363,0.435183273,0.6,712.4,47937.0,128.4,10987.2,4217.2
6216,51.51130434,-0.00987947,578.4,2964.2,32738.4,827.8,7260.4,2481.2
6217,52.26836992,-0.131941274,8.4,85.6,7903.4,6.0,1292.0,349.8
6218,52.53820373999999,-0.256018193,25.2,180.4,16172.0,56.8,1824.4,298.6
6222,53.5494106,-0.5072470729999999,94.4,168.6,16659.2,159.8,2984.8,462.0
6226,53.16381832,0.08712825800000001,8.8,86.6,8482.2,35.0,1455.0,558.2
6227,53.29968296,0.028766807,0.4,157.6,6081.6,34.0,1385.6,649.8
6232,53.56568823,-0.61237304,89.4,277.4,24241.6,114.2,3984.0,1786.6
6233,53.578646086000006,-0.42595996300000005,2.2,38.2,4322.2,69.8,1075.0,244.4
6234,53.55295324,-0.064509888,269.0,162.2,17559.8,131.6,2331.6,203.6
6240,54.664173396,-1.3020539180000001,0.0,156.0,39727.2,183.8,8679.6,4509.8
6241,54.90974627000001,-1.382938711,634.2,202.4,28698.4,1531.6,4335.8,555.0
6242,51.46625054,-0.020478927,799.4,805.4,17683.0,1338.2,3123.8,808.2
6243,51.44090289999999,0.041738731,124.0,1194.2,21383.0,183.0,4899.4,899.0
6246,51.2984466,0.4370812089999999,98.8,126.6,14465.6,232.0,1747.2,332.8
6248,51.23574988,0.7346247570000001,10.6,129.6,5977.0,52.8,2020.6,479.8
6252,51.43018431,-0.014845191000000002,426.0,590.2,23502.2,942.2,2603.4,598.6
6254,51.26502932999999,0.170113605,0.8,458.2,34134.6,87.2,7679.8,2398.2
6255,51.18050792,0.27345631800000003,0.0,124.0,21345.6,94.8,5123.2,1779.6
6258,51.04371269,0.447225242,2.0,123.25,10818.0,50.25,2804.25,688.25
6259,50.95259184,0.502950229,1.6,112.6,7826.6,50.6,1479.4,442.2
6262,51.05135341,0.050241316999999994,3.4,155.0,9209.8,11.6,2384.4,397.4
6264,50.91365538,0.15787209139999997,7.0,141.4,10782.2,47.4,2826.2,679.8
6266,51.467769090000004,-0.112559319,2095.6,1439.0,11647.8,1835.8,2726.6,614.4
6267,51.42849718,-0.131008997,1108.4,1193.8,18292.2,2513.8,3388.8,767.4
6268,51.367150130000006,-0.11871077300000002,127.2,559.6,27379.6,308.2,5407.2,1775.6
6269,51.271417638,-0.15130160720000002,76.2,218.8,12777.4,166.2,2503.4,352.8
6273,50.82272172,-0.136418425,1100.8,349.0,14358.4,2002.4,3138.6,353.0
6279,50.86337188,-0.40991123799999996,19.4,178.6,13624.4,73.4,2369.8,335.2
6280,50.81608126,-0.371769334,323.2,228.8,19688.8,294.2,2649.4,225.4
6284,51.2667693,0.074149453,27.4,145.0,9727.6,98.2,1433.4,464.6
6286,51.25418068399999,0.4342948796,42.0,213.8,12632.0,156.4,2030.2,262.2
6287,51.18675638,0.266608495,87.8,133.0,13556.4,258.6,2167.2,319.0
6288,51.1355698,0.262671041,76.2,89.8,8283.8,358.4,1020.2,157.4
6290,50.881004600000004,0.020008435,52.8,191.4,18546.6,149.6,3721.8,720.4
6292,50.93764773,-1.360942642,227.6,238.8,12689.4,89.6,1979.8,129.4
6293,50.85738817,-1.247527536,114.8,461.8,22705.8,88.8,3909.6,610.4
6294,50.84807955,-1.078072655,222.0,300.4,20772.4,175.6,2746.8,239.4
6296,50.82890091,-0.7557042509999999,1.4,373.0,34908.2,117.2,7471.0,2430.6
6297,50.84787231,-0.5453893679999999,40.4,220.0,25090.2,150.8,5361.8,1550.0
6298,50.84109497,-0.297040574,168.8,661.8,44756.0,138.2,8741.2,1780.0
6299,50.82973057,-0.141677466,347.0,122.2,5826.8,475.6,1302.6,77.0
6303,51.12327929,0.770850976,17.0,34.0,6889.6,64.4,1512.6,350.4
6304,51.21203756,0.948017565,4.2,97.2,7030.0,48.0,1714.2,482.8
6305,51.312584,1.1553871820000001,46.2,173.6,9465.4,150.2,1845.4,312.2
6306,51.04892778,-0.432099544,8.4,71.4,6105.0,45.2,1268.8,280.4
6307,50.94917614,-0.520875523,7.2,100.0,7003.8,48.0,1700.0,362.2
6309,51.42802469000001,-0.563005128,107.4,258.8,17225.2,201.0,2332.0,376.8
6311,51.326248627999995,-0.8028258196,19.2,157.0,11405.2,13.2,1778.8,274.0
6312,51.27970448,-0.9690979050000001,19.6,64.4,8238.2,59.6,1351.8,188.0
6316,51.07616098,-1.79154676,69.6,314.6,25136.8,188.6,3872.8,1254.4
6317,51.080224432,-1.8582232570000001,89.0,88.6,9918.8,166.8,1928.8,448.4
6318,51.00699018,-2.188458196,15.4,87.0,14406.0,93.4,2907.2,620.4
6319,50.96224694,-2.4313980280000003,2.4,44.8,4217.6,55.0,850.2,274.2
6320,50.93405327199999,-2.641344855,32.2,153.6,12782.8,86.6,1872.2,385.8
6326,50.63164895,-4.366032572,22.2,79.2,10952.0,136.0,2348.2,402.6
6327,50.50121521,-4.679863098,1.2,46.6,14130.2,83.4,3326.4,1787.6
6331,50.21607639,-5.309436693,24.6,134.6,7591.2,162.2,1561.4,209.0
6335,51.17053525,-0.9286220870000002,26.8,181.4,17602.2,64.6,3269.6,860.8
6337,51.00662298,-1.43126055,69.8,143.0,9759.8,59.8,1495.4,349.6
6338,50.94702772,-1.53874787,7.2,60.2,5609.4,44.2,1302.6,285.6
6339,50.84615193,-1.7996740480000004,83.2,602.6,74817.0,474.2,13224.6,3984.6
6344,50.89742642,-1.18374716,37.8,241.0,7580.4,20.6,1286.6,212.4
6345,50.805508118,-1.152594676,536.4,409.0,15388.0,217.8,2960.0,299.0
6347,51.07619584,-1.2942312040000001,12.0,374.0,47454.6,169.4,8380.2,6508.0
6349,50.92962643999999,-1.4059207694000002,208.2,191.4,18658.8,223.6,2414.6,551.4
6352,53.09193029999999,-2.258285261,13.4,31.4,9138.0,15.4,2002.6,329.4
6353,53.00212458,-2.215429148,79.8,160.4,17805.0,107.8,2131.0,356.8
6354,52.90332979,-2.160524169,72.8,240.4,16604.6,102.6,3455.4,951.6
6359,52.435876840000006,-1.8466841129999998,101.6,98.4,16174.8,258.4,2407.2,235.2
6361,52.0937595,-1.628177939,9.0,88.6,6405.0,81.4,1091.2,260.4
6363,51.69651983,-1.276235313,0.0,286.2,42680.8,179.8,7218.0,5959.2
6364,51.422951330000004,-1.324270762,1.4,153.2,21307.2,41.6,3477.0,1628.0
6367,50.93670451,-1.4036503169999999,297.8,171.2,12318.4,185.8,1919.0,136.0
6368,50.91881745,-1.4607832809999999,119.8,791.8,57501.2,431.8,8556.0,4793.8
6368,50.91881745,-1.4607832809999999,119.8,791.8,57501.2,431.8,8556.0,4793.8
6369,50.87252809,-1.5750130169999998,65.2,185.0,10042.0,65.2,1741.4,321.6
6380,51.02400667,-1.707657322,5.4,157.2,13384.0,93.8,2831.4,1233.6
6381,50.93015673,-1.503340857,135.6,127.2,10999.2,148.4,1856.6,295.0
6382,51.38274843000001,-2.551734389,28.4,251.0,12598.8,105.0,2805.8,944.2
6383,51.26590407,-2.541160385,12.8,72.4,5905.8,14.2,1543.2,828.8
6385,50.97747134,-2.672832712,28.8,214.2,13784.6,86.0,2419.8,665.8
6388,52.80383833999999,-1.66739597,0.0,193.6,27416.0,53.8,6075.4,4615.0
6390,52.51673323,-1.809857066,64.2,154.4,20418.8,69.8,4255.2,1271.8
6392,52.45392310999999,-1.911663665,249.6,231.2,26283.6,520.4,3664.0,537.6
6393,52.37303662000001,-2.0451962630000002,23.2,145.2,20984.8,104.6,3743.2,860.0
6394,52.31007787,-2.092361604,24.2,68.0,18337.6,112.8,2668.0,608.4
6396,52.062142210000005,-2.194170867,24.4,94.8,7320.2,28.0,1490.8,438.4
6398,51.80406679,-2.2950430330000002,46.4,219.2,9361.8,62.8,1961.0,793.4
6399,51.56255923,-2.556216924,188.2,293.0,18520.2,156.2,2634.2,766.0
6401,51.43643254,-2.60561056,269.6,134.2,7765.4,470.4,1935.2,217.0
6402,51.29116868,-2.83272192,38.8,61.4,7052.6,56.6,1294.2,296.4
6403,51.16317011,-2.988158473,87.0,366.0,16085.6,183.2,4064.8,2015.4
6407,50.69432488,-3.5021396240000002,530.6,560.4,25557.6,255.6,5893.8,882.0
6409,50.49865285,-3.7672857239999997,0.2,220.6,31760.6,106.4,7256.8,2572.0
6410,50.378500442,-4.058941667399999,2.2,635.6,43304.2,280.0,8301.8,2365.2
6413,50.456801999999996,-4.535281833800001,2.0,129.8,10625.4,97.8,3542.2,1114.6
6416,51.16496824,-2.988196907,17.6,205.0,14900.6,82.8,3463.2,1940.8
6417,51.15814901,-3.3312526480000004,7.2,35.2,8440.4,24.6,1464.8,285.2
6418,51.09621744,-4.0555522239999995,11.6,90.2,6690.0,58.6,1521.2,110.2
6419,50.9919932,-4.281229282,5.2,33.4,5690.0,56.0,1396.8,286.4
6420,50.66781854,-4.619286296,5.0,55.0,3933.2,29.0,933.2,288.2
6425,51.51823022,-0.11335663,3615.6,1170.6,11862.0,1272.6,1966.4,698.6
6426,51.51422068000001,-0.149553204,1267.4,123.6,2962.2,4358.2,201.4,37.8
6428,51.50998611999999,-0.224661585,666.0,578.0,10536.4,1105.8,1983.4,953.8
6429,51.538405929999996,-0.357659336,128.0,1961.8,92536.6,695.4,18311.2,7577.0
6430,51.57144777,-0.519527179,41.6,379.6,23796.0,201.2,3752.4,661.8
6431,51.60753007000001,-0.695979793,59.0,154.0,18106.0,167.2,2658.4,445.6
6432,51.64105102,-0.8308633889999999,20.0,117.6,6320.6,120.8,1495.6,196.0
6434,51.78525279,-1.566496515,0.0,32.2,12317.2,32.6,1850.4,879.0
6435,51.88027602999999,-2.004311469,23.2,74.0,7517.4,79.2,1267.6,236.6
6436,51.89381877999999,-2.088596957,517.8,192.6,16152.4,580.2,2102.0,202.4
6437,51.878322100000005,-2.240225788,64.75,147.0,12244.75,139.25,2162.25,242.75
6438,51.86630486,-2.3675277340000003,7.2,130.2,8674.4,85.4,2202.2,854.4
6440,53.38452651,-3.014791222,148.4,406.8,22912.2,213.4,3708.0,616.0
6441,53.30229409,-2.958368105,41.8,237.0,23737.8,229.2,3744.6,1185.8
6442,53.22372267000001,-2.8896587260000004,57.2,92.4,10062.8,200.4,1275.8,240.4
6444,52.86521525600001,-2.4984123804,0.8,39.2,5028.8,50.2,1459.8,1408.2
6446,52.585126869999996,-2.138694206,133.0,228.6,24275.0,758.0,2305.0,631.0
6447,52.56056362,-2.054535521,87.4,133.2,13944.6,160.6,2992.8,620.4
6448,52.509416290000004,-1.9572279609999998,71.2,86.6,18992.8,281.2,3599.4,789.0
6449,52.446994229999994,-1.8248701869999997,75.2,62.6,10091.4,355.6,1597.2,255.8
6450,52.40668648999999,-1.7515310970000002,10.0,164.2,32277.0,145.4,3630.4,784.0
6455,51.74136652,-0.48066717299999995,57.8,83.2,9134.2,197.6,1487.4,200.8
6456,51.66759655,-0.36542773700000003,28.6,446.0,38117.2,167.4,5524.6,1090.4
6458,51.57310173999999,-0.21210202399999994,95.2,1522.6,50492.0,1062.0,10598.8,2261.8
6459,51.51972614,-0.156537089,433.8,604.6,7312.8,1553.0,1159.6,368.6
6460,52.59072636,-0.545467103,1.2,85.6,6470.6,18.4,1753.8,1452.6
6461,52.26014726999999,-0.8702724270000001,222.4,99.0,18518.4,234.6,2152.0,159.8
6462,52.22879243999999,-0.8964567920000001,230.2,94.0,14350.4,439.8,2017.8,435.0
6465,51.98862300999999,-1.719306809,16.8,127.8,4847.6,57.4,838.2,178.4
6467,52.18517391,-2.206803174,91.4,87.4,11913.2,215.4,1715.2,377.2
6470,52.44116292,-1.6336477769999997,2.6,176.4,32652.8,118.6,4556.0,1865.4
6471,52.3793316,-1.472561566,19.6,264.6,50788.4,312.8,7678.4,3785.8
6472,52.34199782,-1.326221488,12.6,61.6,20421.2,85.4,3007.8,1713.4
6473,52.23855798999999,-1.122810755,19.6,119.6,13324.0,104.2,2331.0,998.8
6474,52.23420658,-0.8995294359999999,111.4,105.2,23636.0,117.8,3255.8,590.8
6480,52.251765090000006,0.721976327,0.0,216.6,35067.2,102.4,6815.2,6194.0
6481,52.114576362,1.1022204064,0.0,236.4,37364.8,94.4,8310.0,7164.4
6482,51.97937466999999,1.330234091,0.6,203.0,23269.2,38.6,3426.2,5027.4
6483,53.410093247999995,-0.34563591000000005,8.2,96.4,6078.4,70.0,1511.2,334.4
6488,52.61614139999999,-1.162505423,254.6,190.0,29042.8,263.4,4095.8,617.6
6490,52.42612289,-1.4425909380000002,169.4,106.6,20050.4,166.6,2094.8,358.4
6491,52.38186445,-1.496772512,0.75,165.25,36169.5,321.25,4084.25,957.0
6492,52.28250244000001,-1.6106233940000003,0.0,199.0,51073.0,242.8,6909.8,3799.8
6495,51.76132219,-2.222042785,42.0,123.2,9894.0,44.4,1163.0,231.2
6496,51.59633778,-2.29012807,2.6,55.6,4288.6,13.0,842.4,241.2
6498,52.64295709,1.259414364,90.8,297.4,21933.2,154.0,5246.4,1778.6
6499,52.62582726000001,1.322386398,382.8,141.6,12765.6,392.2,1833.4,212.0
6504,52.61330778,-0.8937575740000001,0.0,42.4,7262.4,72.6,1823.8,818.8
6505,52.64033701999999,-1.114752894,499.2,154.4,19053.0,809.4,2937.8,575.4
6510,53.714152160000005,-2.668151567,100.2,64.4,7983.2,36.6,1231.4,281.8
6511,53.530861970000004,-2.654927743,95.8,107.6,13018.4,245.2,2601.4,699.2
6514,53.19975504,-2.630930705,14.8,136.8,7714.4,26.4,1373.0,819.6
6515,52.86567655,-2.654443634,1.2,58.0,4639.0,40.0,1080.0,670.0
6516,52.703243459999996,-2.7456164110000003,99.4,57.6,5028.8,72.2,851.2,42.4
6517,52.327754576,-2.7123057750000004,6.6,73.0,8376.4,55.0,2197.2,1010.0
6518,52.06517797,-2.719112289,119.4,127.6,18460.6,105.2,3762.6,916.6
6520,53.3493331,-2.4521215869999997,29.75,88.5,7025.0,24.0,1386.25,504.5
6521,53.12421531,-2.290980757,16.2,45.2,4266.2,12.2,1050.0,360.4
6522,53.03094645,-2.1815756669999997,56.2,173.4,14448.8,187.6,1997.2,228.6
6524,52.9319214,-1.9270612040000004,18.0,23.2,3933.0,42.2,812.8,443.6
6527,52.69820327,-1.298555331,2.4,188.2,19948.4,123.8,4542.2,4289.6
6529,52.50423455,-1.068871064,1.2,26.0,4481.4,17.2,978.2,449.4
6530,53.18601837,-2.751946215,15.4,103.0,10975.0,92.4,1517.4,682.2
6532,52.92680438,-2.224797899,18.0,75.6,4297.0,28.4,885.8,236.4
6533,52.777354700000004,-1.957664141,35.6,101.2,16858.4,111.8,2614.2,677.0
6536,53.011387639999995,-2.213090633,86.8,86.6,12191.2,322.6,1809.6,215.2
